date,zone,generated_mt,day_of_week,month,is_weekend,is_festival,festival_name,zone_type,pop_proxy
2016-11-18,Anna Nagar,1.228,4,11,0,0,,residential,8
2016-11-19,Anna Nagar,1.339,5,11,1,0,,residential,8
2016-11-20,Anna Nagar,1.346,6,11,1,0,,residential,8
2016-11-21,Anna Nagar,1.282,0,11,0,0,,residential,8
2016-11-22,Anna Nagar,1.229,1,11,0,0,,residential,8
2016-11-23,Anna Nagar,1.268,2,11,0,0,,residential,8
2016-11-24,Anna Nagar,1.176,3,11,0,0,,residential,8
2016-11-25,Anna Nagar,1.207,4,11,0,0,,residential,8
2016-11-26,Anna Nagar,1.368,5,11,1,0,,residential,8
2016-11-27,Anna Nagar,1.36,6,11,1,0,,residential,8
2016-11-28,Anna Nagar,1.298,0,11,0,0,,residential,8
2016-11-29,Anna Nagar,1.32,1,11,0,0,,residential,8
2016-11-30,Anna Nagar,1.242,2,11,0,0,,residential,8
2016-12-01,Anna Nagar,1.261,3,12,0,0,,residential,8
2016-12-02,Anna Nagar,1.208,4,12,0,0,,residential,8
2016-12-03,Anna Nagar,1.301,5,12,1,0,,residential,8
2016-12-04,Anna Nagar,1.328,6,12,1,0,,residential,8
2016-12-05,Anna Nagar,1.307,0,12,0,0,,residential,8
2016-12-06,Anna Nagar,1.234,1,12,0,0,,residential,8
2016-12-07,Anna Nagar,1.234,2,12,0,0,,residential,8
2016-12-08,Anna Nagar,1.211,3,12,0,0,,residential,8
2016-12-09,Anna Nagar,1.206,4,12,0,0,,residential,8
2016-12-10,Anna Nagar,1.334,5,12,1,0,,residential,8
2016-12-11,Anna Nagar,1.37,6,12,1,0,,residential,8
2016-12-12,Anna Nagar,1.312,0,12,0,0,,residential,8
2016-12-13,Anna Nagar,1.182,1,12,0,0,,residential,8
2016-12-14,Anna Nagar,1.247,2,12,0,0,,residential,8
2016-12-15,Anna Nagar,1.195,3,12,0,0,,residential,8
2016-12-16,Anna Nagar,1.236,4,12,0,0,,residential,8
2016-12-17,Anna Nagar,1.333,5,12,1,0,,residential,8
2016-12-18,Anna Nagar,1.404,6,12,1,0,,residential,8
2016-12-19,Anna Nagar,1.264,0,12,0,0,,residential,8
2016-12-20,Anna Nagar,1.226,1,12,0,0,,residential,8
2016-12-21,Anna Nagar,1.241,2,12,0,0,,residential,8
2016-12-22,Anna Nagar,1.187,3,12,0,0,,residential,8
2016-12-23,Anna Nagar,1.217,4,12,0,0,,residential,8
2016-12-24,Anna Nagar,1.43,5,12,1,1,Christmas,residential,8
2016-12-25,Anna Nagar,1.518,6,12,1,1,Christmas,residential,8
2016-12-26,Anna Nagar,1.358,0,12,0,1,Christmas,residential,8
2016-12-27,Anna Nagar,1.26,1,12,0,0,,residential,8
2016-12-28,Anna Nagar,1.197,2,12,0,0,,residential,8
2016-12-29,Anna Nagar,1.24,3,12,0,0,,residential,8
2016-12-30,Anna Nagar,1.354,4,12,0,1,New Year,residential,8
2016-12-31,Anna Nagar,1.542,5,12,1,1,New Year,residential,8
2017-01-01,Anna Nagar,1.362,6,1,1,0,,residential,8
2017-01-02,Anna Nagar,1.226,0,1,0,0,,residential,8
2017-01-03,Anna Nagar,1.242,1,1,0,0,,residential,8
2017-01-04,Anna Nagar,1.201,2,1,0,0,,residential,8
2017-01-05,Anna Nagar,1.219,3,1,0,0,,residential,8
2017-01-06,Anna Nagar,1.172,4,1,0,0,,residential,8
2017-01-07,Anna Nagar,1.346,5,1,1,0,,residential,8
2017-01-08,Anna Nagar,1.378,6,1,1,0,,residential,8
2017-01-09,Anna Nagar,1.249,0,1,0,0,,residential,8
2017-01-10,Anna Nagar,1.197,1,1,0,0,,residential,8
2017-01-11,Anna Nagar,1.236,2,1,0,0,,residential,8
2017-01-12,Anna Nagar,1.36,3,1,0,1,Pongal,residential,8
2017-01-13,Anna Nagar,1.356,4,1,0,1,Pongal,residential,8
2017-01-14,Anna Nagar,1.849,5,1,1,1,Pongal,residential,8
2017-01-15,Anna Nagar,1.635,6,1,1,1,Pongal,residential,8
2017-01-16,Anna Nagar,1.438,0,1,0,1,Pongal,residential,8
2017-01-17,Anna Nagar,1.214,1,1,0,0,,residential,8
2017-01-18,Anna Nagar,1.151,2,1,0,0,,residential,8
2017-01-19,Anna Nagar,1.244,3,1,0,0,,residential,8
2017-01-20,Anna Nagar,1.199,4,1,0,0,,residential,8
2017-01-21,Anna Nagar,1.363,5,1,1,0,,residential,8
2017-01-22,Anna Nagar,1.332,6,1,1,0,,residential,8
2017-01-23,Anna Nagar,1.289,0,1,0,0,,residential,8
2017-01-24,Anna Nagar,1.191,1,1,0,0,,residential,8
2017-01-25,Anna Nagar,1.251,2,1,0,0,,residential,8
2017-01-26,Anna Nagar,1.293,3,1,0,1,Republic Day,residential,8
2017-01-27,Anna Nagar,1.301,4,1,0,0,,residential,8
2017-01-28,Anna Nagar,1.431,5,1,1,0,,residential,8
2017-01-29,Anna Nagar,1.407,6,1,1,0,,residential,8
2017-01-30,Anna Nagar,1.329,0,1,0,0,,residential,8
2017-01-31,Anna Nagar,1.216,1,1,0,0,,residential,8
2017-02-01,Anna Nagar,1.262,2,2,0,0,,residential,8
2017-02-02,Anna Nagar,1.216,3,2,0,0,,residential,8
2017-02-03,Anna Nagar,1.162,4,2,0,0,,residential,8
2017-02-04,Anna Nagar,1.402,5,2,1,0,,residential,8
2017-02-05,Anna Nagar,1.387,6,2,1,0,,residential,8
2017-02-06,Anna Nagar,1.279,0,2,0,0,,residential,8
2017-02-07,Anna Nagar,1.174,1,2,0,0,,residential,8
2017-02-08,Anna Nagar,1.198,2,2,0,0,,residential,8
2017-02-09,Anna Nagar,1.153,3,2,0,0,,residential,8
2017-02-10,Anna Nagar,1.254,4,2,0,0,,residential,8
2017-02-11,Anna Nagar,1.277,5,2,1,0,,residential,8
2017-02-12,Anna Nagar,1.353,6,2,1,0,,residential,8
2017-02-13,Anna Nagar,1.248,0,2,0,0,,residential,8
2017-02-14,Anna Nagar,1.167,1,2,0,0,,residential,8
2017-02-15,Anna Nagar,1.228,2,2,0,0,,residential,8
2017-02-16,Anna Nagar,1.207,3,2,0,0,,residential,8
2017-02-17,Anna Nagar,1.25,4,2,0,0,,residential,8
2017-02-18,Anna Nagar,1.29,5,2,1,0,,residential,8
2017-02-19,Anna Nagar,1.311,6,2,1,0,,residential,8
2017-02-20,Anna Nagar,1.188,0,2,0,0,,residential,8
2017-02-21,Anna Nagar,1.139,1,2,0,0,,residential,8
2017-02-22,Anna Nagar,1.285,2,2,0,0,,residential,8
2017-02-23,Anna Nagar,1.295,3,2,0,0,,residential,8
2017-02-24,Anna Nagar,1.223,4,2,0,0,,residential,8
2017-02-25,Anna Nagar,1.308,5,2,1,0,,residential,8
2017-02-26,Anna Nagar,1.329,6,2,1,0,,residential,8
2017-02-27,Anna Nagar,1.314,0,2,0,0,,residential,8
2017-02-28,Anna Nagar,1.2,1,2,0,0,,residential,8
2017-03-01,Anna Nagar,1.289,2,3,0,0,,residential,8
2017-03-02,Anna Nagar,1.28,3,3,0,0,,residential,8
2017-03-03,Anna Nagar,1.258,4,3,0,0,,residential,8
2017-03-04,Anna Nagar,1.386,5,3,1,0,,residential,8
2017-03-05,Anna Nagar,1.421,6,3,1,0,,residential,8
2017-03-06,Anna Nagar,1.305,0,3,0,0,,residential,8
2017-03-07,Anna Nagar,1.297,1,3,0,0,,residential,8
2017-03-08,Anna Nagar,1.262,2,3,0,0,,residential,8
2017-03-09,Anna Nagar,1.285,3,3,0,0,,residential,8
2017-03-10,Anna Nagar,1.333,4,3,0,0,,residential,8
2017-03-11,Anna Nagar,1.401,5,3,1,0,,residential,8
2017-03-12,Anna Nagar,1.447,6,3,1,0,,residential,8
2017-03-13,Anna Nagar,1.272,0,3,0,0,,residential,8
2017-03-14,Anna Nagar,1.262,1,3,0,0,,residential,8
2017-03-15,Anna Nagar,1.281,2,3,0,0,,residential,8
2017-03-16,Anna Nagar,1.354,3,3,0,0,,residential,8
2017-03-17,Anna Nagar,1.205,4,3,0,0,,residential,8
2017-03-18,Anna Nagar,1.404,5,3,1,0,,residential,8
2017-03-19,Anna Nagar,1.47,6,3,1,0,,residential,8
2017-03-20,Anna Nagar,1.312,0,3,0,0,,residential,8
2017-03-21,Anna Nagar,1.272,1,3,0,0,,residential,8
2017-03-22,Anna Nagar,1.293,2,3,0,0,,residential,8
2017-03-23,Anna Nagar,1.287,3,3,0,0,,residential,8
2017-03-24,Anna Nagar,1.34,4,3,0,0,,residential,8
2017-03-25,Anna Nagar,1.427,5,3,1,0,,residential,8
2017-03-26,Anna Nagar,1.464,6,3,1,0,,residential,8
2017-03-27,Anna Nagar,1.33,0,3,0,0,,residential,8
2017-03-28,Anna Nagar,1.252,1,3,0,0,,residential,8
2017-03-29,Anna Nagar,1.271,2,3,0,0,,residential,8
2017-03-30,Anna Nagar,1.236,3,3,0,0,,residential,8
2017-03-31,Anna Nagar,1.299,4,3,0,0,,residential,8
2017-04-01,Anna Nagar,1.433,5,4,1,0,,residential,8
2017-04-02,Anna Nagar,1.42,6,4,1,0,,residential,8
2017-04-03,Anna Nagar,1.404,0,4,0,0,,residential,8
2017-04-04,Anna Nagar,1.272,1,4,0,0,,residential,8
2017-04-05,Anna Nagar,1.348,2,4,0,0,,residential,8
2017-04-06,Anna Nagar,1.299,3,4,0,0,,residential,8
2017-04-07,Anna Nagar,1.363,4,4,0,0,,residential,8
2017-04-08,Anna Nagar,1.432,5,4,1,0,,residential,8
2017-04-09,Anna Nagar,1.477,6,4,1,0,,residential,8
2017-04-10,Anna Nagar,1.391,0,4,0,0,,residential,8
2017-04-11,Anna Nagar,1.347,1,4,0,0,,residential,8
2017-04-12,Anna Nagar,1.322,2,4,0,0,,residential,8
2017-04-13,Anna Nagar,1.408,3,4,0,1,Tamil New Year,residential,8
2017-04-14,Anna Nagar,1.697,4,4,0,1,Tamil New Year,residential,8
2017-04-15,Anna Nagar,1.626,5,4,1,1,Tamil New Year,residential,8
2017-04-16,Anna Nagar,1.484,6,4,1,0,,residential,8
2017-04-17,Anna Nagar,1.412,0,4,0,0,,residential,8
2017-04-18,Anna Nagar,1.287,1,4,0,0,,residential,8
2017-04-19,Anna Nagar,1.281,2,4,0,0,,residential,8
2017-04-20,Anna Nagar,1.478,3,4,0,1,Eid,residential,8
2017-04-21,Anna Nagar,1.567,4,4,0,1,Eid,residential,8
2017-04-22,Anna Nagar,1.639,5,4,1,1,Eid,residential,8
2017-04-23,Anna Nagar,1.442,6,4,1,0,,residential,8
2017-04-24,Anna Nagar,1.426,0,4,0,0,,residential,8
2017-04-25,Anna Nagar,1.334,1,4,0,0,,residential,8
2017-04-26,Anna Nagar,1.329,2,4,0,0,,residential,8
2017-04-27,Anna Nagar,1.303,3,4,0,0,,residential,8
2017-04-28,Anna Nagar,1.327,4,4,0,0,,residential,8
2017-04-29,Anna Nagar,1.501,5,4,1,0,,residential,8
2017-04-30,Anna Nagar,1.447,6,4,1,0,,residential,8
2017-05-01,Anna Nagar,1.405,0,5,0,0,,residential,8
2017-05-02,Anna Nagar,1.319,1,5,0,0,,residential,8
2017-05-03,Anna Nagar,1.322,2,5,0,0,,residential,8
2017-05-04,Anna Nagar,1.386,3,5,0,0,,residential,8
2017-05-05,Anna Nagar,1.365,4,5,0,0,,residential,8
2017-05-06,Anna Nagar,1.453,5,5,1,0,,residential,8
2017-05-07,Anna Nagar,1.459,6,5,1,0,,residential,8
2017-05-08,Anna Nagar,1.354,0,5,0,0,,residential,8
2017-05-09,Anna Nagar,1.311,1,5,0,0,,residential,8
2017-05-10,Anna Nagar,1.33,2,5,0,0,,residential,8
2017-05-11,Anna Nagar,1.351,3,5,0,0,,residential,8
2017-05-12,Anna Nagar,1.347,4,5,0,0,,residential,8
2017-05-13,Anna Nagar,1.401,5,5,1,0,,residential,8
2017-05-14,Anna Nagar,1.492,6,5,1,0,,residential,8
2017-05-15,Anna Nagar,1.38,0,5,0,0,,residential,8
2017-05-16,Anna Nagar,1.279,1,5,0,0,,residential,8
2017-05-17,Anna Nagar,1.37,2,5,0,0,,residential,8
2017-05-18,Anna Nagar,1.375,3,5,0,0,,residential,8
2017-05-19,Anna Nagar,1.328,4,5,0,0,,residential,8
2017-05-20,Anna Nagar,1.48,5,5,1,0,,residential,8
2017-05-21,Anna Nagar,1.483,6,5,1,0,,residential,8
2017-05-22,Anna Nagar,1.441,0,5,0,0,,residential,8
2017-05-23,Anna Nagar,1.346,1,5,0,0,,residential,8
2017-05-24,Anna Nagar,1.265,2,5,0,0,,residential,8
2017-05-25,Anna Nagar,1.397,3,5,0,0,,residential,8
2017-05-26,Anna Nagar,1.36,4,5,0,0,,residential,8
2017-05-27,Anna Nagar,1.427,5,5,1,0,,residential,8
2017-05-28,Anna Nagar,1.405,6,5,1,0,,residential,8
2017-05-29,Anna Nagar,1.404,0,5,0,0,,residential,8
2017-05-30,Anna Nagar,1.307,1,5,0,0,,residential,8
2017-05-31,Anna Nagar,1.331,2,5,0,0,,residential,8
2017-06-01,Anna Nagar,1.219,3,6,0,0,,residential,8
2017-06-02,Anna Nagar,1.172,4,6,0,0,,residential,8
2017-06-03,Anna Nagar,1.267,5,6,1,0,,residential,8
2017-06-04,Anna Nagar,1.326,6,6,1,0,,residential,8
2017-06-05,Anna Nagar,1.232,0,6,0,0,,residential,8
2017-06-06,Anna Nagar,1.197,1,6,0,0,,residential,8
2017-06-07,Anna Nagar,1.144,2,6,0,0,,residential,8
2017-06-08,Anna Nagar,1.183,3,6,0,0,,residential,8
2017-06-09,Anna Nagar,1.218,4,6,0,0,,residential,8
2017-06-10,Anna Nagar,1.335,5,6,1,0,,residential,8
2017-06-11,Anna Nagar,1.28,6,6,1,0,,residential,8
2017-06-12,Anna Nagar,1.208,0,6,0,0,,residential,8
2017-06-13,Anna Nagar,1.193,1,6,0,0,,residential,8
2017-06-14,Anna Nagar,1.212,2,6,0,0,,residential,8
2017-06-15,Anna Nagar,1.207,3,6,0,0,,residential,8
2017-06-16,Anna Nagar,1.174,4,6,0,0,,residential,8
2017-06-17,Anna Nagar,1.323,5,6,1,0,,residential,8
2017-06-18,Anna Nagar,1.37,6,6,1,0,,residential,8
2017-06-19,Anna Nagar,1.259,0,6,0,0,,residential,8
2017-06-20,Anna Nagar,1.134,1,6,0,0,,residential,8
2017-06-21,Anna Nagar,1.199,2,6,0,0,,residential,8
2017-06-22,Anna Nagar,1.265,3,6,0,0,,residential,8
2017-06-23,Anna Nagar,1.146,4,6,0,0,,residential,8
2017-06-24,Anna Nagar,1.312,5,6,1,0,,residential,8
2017-06-25,Anna Nagar,1.302,6,6,1,0,,residential,8
2017-06-26,Anna Nagar,1.255,0,6,0,0,,residential,8
2017-06-27,Anna Nagar,1.199,1,6,0,0,,residential,8
2017-06-28,Anna Nagar,1.233,2,6,0,0,,residential,8
2017-06-29,Anna Nagar,1.195,3,6,0,0,,residential,8
2017-06-30,Anna Nagar,1.238,4,6,0,0,,residential,8
2017-07-01,Anna Nagar,1.307,5,7,1,0,,residential,8
2017-07-02,Anna Nagar,1.297,6,7,1,0,,residential,8
2017-07-03,Anna Nagar,1.227,0,7,0,0,,residential,8
2017-07-04,Anna Nagar,1.127,1,7,0,0,,residential,8
2017-07-05,Anna Nagar,1.202,2,7,0,0,,residential,8
2017-07-06,Anna Nagar,1.266,3,7,0,0,,residential,8
2017-07-07,Anna Nagar,1.208,4,7,0,0,,residential,8
2017-07-08,Anna Nagar,1.338,5,7,1,0,,residential,8
2017-07-09,Anna Nagar,1.295,6,7,1,0,,residential,8
2017-07-10,Anna Nagar,1.242,0,7,0,0,,residential,8
2017-07-11,Anna Nagar,1.227,1,7,0,0,,residential,8
2017-07-12,Anna Nagar,1.264,2,7,0,0,,residential,8
2017-07-13,Anna Nagar,1.245,3,7,0,0,,residential,8
2017-07-14,Anna Nagar,1.221,4,7,0,0,,residential,8
2017-07-15,Anna Nagar,1.313,5,7,1,0,,residential,8
2017-07-16,Anna Nagar,1.32,6,7,1,0,,residential,8
2017-07-17,Anna Nagar,1.223,0,7,0,0,,residential,8
2017-07-18,Anna Nagar,1.14,1,7,0,0,,residential,8
2017-07-19,Anna Nagar,1.152,2,7,0,0,,residential,8
2017-07-20,Anna Nagar,1.194,3,7,0,0,,residential,8
2017-07-21,Anna Nagar,1.182,4,7,0,0,,residential,8
2017-07-22,Anna Nagar,1.253,5,7,1,0,,residential,8
2017-07-23,Anna Nagar,1.31,6,7,1,0,,residential,8
2017-07-24,Anna Nagar,1.24,0,7,0,0,,residential,8
2017-07-25,Anna Nagar,1.15,1,7,0,0,,residential,8
2017-07-26,Anna Nagar,1.179,2,7,0,0,,residential,8
2017-07-27,Anna Nagar,1.181,3,7,0,0,,residential,8
2017-07-28,Anna Nagar,1.17,4,7,0,0,,residential,8
2017-07-29,Anna Nagar,1.348,5,7,1,0,,residential,8
2017-07-30,Anna Nagar,1.236,6,7,1,0,,residential,8
2017-07-31,Anna Nagar,1.177,0,7,0,0,,residential,8
2017-08-01,Anna Nagar,1.192,1,8,0,0,,residential,8
2017-08-02,Anna Nagar,1.195,2,8,0,0,,residential,8
2017-08-03,Anna Nagar,1.207,3,8,0,0,,residential,8
2017-08-04,Anna Nagar,1.173,4,8,0,0,,residential,8
2017-08-05,Anna Nagar,1.275,5,8,1,0,,residential,8
2017-08-06,Anna Nagar,1.311,6,8,1,0,,residential,8
2017-08-07,Anna Nagar,1.235,0,8,0,0,,residential,8
2017-08-08,Anna Nagar,1.248,1,8,0,0,,residential,8
2017-08-09,Anna Nagar,1.18,2,8,0,0,,residential,8
2017-08-10,Anna Nagar,1.19,3,8,0,0,,residential,8
2017-08-11,Anna Nagar,1.281,4,8,0,0,,residential,8
2017-08-12,Anna Nagar,1.304,5,8,1,0,,residential,8
2017-08-13,Anna Nagar,1.333,6,8,1,0,,residential,8
2017-08-14,Anna Nagar,1.276,0,8,0,0,,residential,8
2017-08-15,Anna Nagar,1.34,1,8,0,1,Independence,residential,8
2017-08-16,Anna Nagar,1.202,2,8,0,0,,residential,8
2017-08-17,Anna Nagar,1.199,3,8,0,0,,residential,8
2017-08-18,Anna Nagar,1.196,4,8,0,0,,residential,8
2017-08-19,Anna Nagar,1.289,5,8,1,0,,residential,8
2017-08-20,Anna Nagar,1.324,6,8,1,0,,residential,8
2017-08-21,Anna Nagar,1.328,0,8,0,0,,residential,8
2017-08-22,Anna Nagar,1.235,1,8,0,0,,residential,8
2017-08-23,Anna Nagar,1.203,2,8,0,0,,residential,8
2017-08-24,Anna Nagar,1.223,3,8,0,0,,residential,8
2017-08-25,Anna Nagar,1.161,4,8,0,0,,residential,8
2017-08-26,Anna Nagar,1.301,5,8,1,0,,residential,8
2017-08-27,Anna Nagar,1.349,6,8,1,0,,residential,8
2017-08-28,Anna Nagar,1.308,0,8,0,0,,residential,8
2017-08-29,Anna Nagar,1.164,1,8,0,0,,residential,8
2017-08-30,Anna Nagar,1.175,2,8,0,0,,residential,8
2017-08-31,Anna Nagar,1.27,3,8,0,0,,residential,8
2017-09-01,Anna Nagar,1.195,4,9,0,0,,residential,8
2017-09-02,Anna Nagar,1.383,5,9,1,0,,residential,8
2017-09-03,Anna Nagar,1.319,6,9,1,0,,residential,8
2017-09-04,Anna Nagar,1.261,0,9,0,0,,residential,8
2017-09-05,Anna Nagar,1.181,1,9,0,0,,residential,8
2017-09-06,Anna Nagar,1.226,2,9,0,0,,residential,8
2017-09-07,Anna Nagar,1.241,3,9,0,0,,residential,8
2017-09-08,Anna Nagar,1.29,4,9,0,1,Ganesh Chathurthi,residential,8
2017-09-09,Anna Nagar,1.6,5,9,1,1,Ganesh Chathurthi,residential,8
2017-09-10,Anna Nagar,1.819,6,9,1,1,Ganesh Chathurthi,residential,8
2017-09-11,Anna Nagar,1.538,0,9,0,1,Ganesh Chathurthi,residential,8
2017-09-12,Anna Nagar,1.311,1,9,0,1,Ganesh Chathurthi,residential,8
2017-09-13,Anna Nagar,1.228,2,9,0,0,,residential,8
2017-09-14,Anna Nagar,1.232,3,9,0,0,,residential,8
2017-09-15,Anna Nagar,1.176,4,9,0,0,,residential,8
2017-09-16,Anna Nagar,1.32,5,9,1,0,,residential,8
2017-09-17,Anna Nagar,1.264,6,9,1,0,,residential,8
2017-09-18,Anna Nagar,1.218,0,9,0,0,,residential,8
2017-09-19,Anna Nagar,1.196,1,9,0,0,,residential,8
2017-09-20,Anna Nagar,1.193,2,9,0,0,,residential,8
2017-09-21,Anna Nagar,1.157,3,9,0,0,,residential,8
2017-09-22,Anna Nagar,1.166,4,9,0,0,,residential,8
2017-09-23,Anna Nagar,1.269,5,9,1,0,,residential,8
2017-09-24,Anna Nagar,1.329,6,9,1,0,,residential,8
2017-09-25,Anna Nagar,1.178,0,9,0,0,,residential,8
2017-09-26,Anna Nagar,1.156,1,9,0,0,,residential,8
2017-09-27,Anna Nagar,1.125,2,9,0,0,,residential,8
2017-09-28,Anna Nagar,1.207,3,9,0,0,,residential,8
2017-09-29,Anna Nagar,1.128,4,9,0,0,,residential,8
2017-09-30,Anna Nagar,1.313,5,9,1,0,,residential,8
2017-10-01,Anna Nagar,1.448,6,10,1,0,,residential,8
2017-10-02,Anna Nagar,1.384,0,10,0,0,,residential,8
2017-10-03,Anna Nagar,1.187,1,10,0,0,,residential,8
2017-10-04,Anna Nagar,1.424,2,10,0,1,Dussehra,residential,8
2017-10-05,Anna Nagar,1.522,3,10,0,1,Dussehra,residential,8
2017-10-06,Anna Nagar,1.361,4,10,0,1,Dussehra,residential,8
2017-10-07,Anna Nagar,1.376,5,10,1,0,,residential,8
2017-10-08,Anna Nagar,1.431,6,10,1,0,,residential,8
2017-10-09,Anna Nagar,1.341,0,10,0,0,,residential,8
2017-10-10,Anna Nagar,1.228,1,10,0,0,,residential,8
2017-10-11,Anna Nagar,1.281,2,10,0,0,,residential,8
2017-10-12,Anna Nagar,1.17,3,10,0,0,,residential,8
2017-10-13,Anna Nagar,1.226,4,10,0,0,,residential,8
2017-10-14,Anna Nagar,1.346,5,10,1,0,,residential,8
2017-10-15,Anna Nagar,1.384,6,10,1,0,,residential,8
2017-10-16,Anna Nagar,1.31,0,10,0,0,,residential,8
2017-10-17,Anna Nagar,1.249,1,10,0,0,,residential,8
2017-10-18,Anna Nagar,1.248,2,10,0,0,,residential,8
2017-10-19,Anna Nagar,1.256,3,10,0,0,,residential,8
2017-10-20,Anna Nagar,1.275,4,10,0,0,,residential,8
2017-10-21,Anna Nagar,1.386,5,10,1,0,,residential,8
2017-10-22,Anna Nagar,1.551,6,10,1,1,Deepavali,residential,8
2017-10-23,Anna Nagar,1.689,0,10,0,1,Deepavali,residential,8
2017-10-24,Anna Nagar,1.8,1,10,0,1,Deepavali,residential,8
2017-10-25,Anna Nagar,1.563,2,10,0,1,Deepavali,residential,8
2017-10-26,Anna Nagar,1.42,3,10,0,1,Deepavali,residential,8
2017-10-27,Anna Nagar,1.299,4,10,0,0,,residential,8
2017-10-28,Anna Nagar,1.335,5,10,1,0,,residential,8
2017-10-29,Anna Nagar,1.455,6,10,1,0,,residential,8
2017-10-30,Anna Nagar,1.265,0,10,0,0,,residential,8
2017-10-31,Anna Nagar,1.242,1,10,0,0,,residential,8
2017-11-01,Anna Nagar,1.219,2,11,0,0,,residential,8
2017-11-02,Anna Nagar,1.337,3,11,0,0,,residential,8
2017-11-03,Anna Nagar,1.236,4,11,0,0,,residential,8
2017-11-04,Anna Nagar,1.36,5,11,1,0,,residential,8
2017-11-05,Anna Nagar,1.365,6,11,1,0,,residential,8
2017-11-06,Anna Nagar,1.321,0,11,0,0,,residential,8
2017-11-07,Anna Nagar,1.242,1,11,0,0,,residential,8
2017-11-08,Anna Nagar,1.25,2,11,0,0,,residential,8
2017-11-09,Anna Nagar,1.122,3,11,0,0,,residential,8
2017-11-10,Anna Nagar,1.257,4,11,0,0,,residential,8
2017-11-11,Anna Nagar,1.381,5,11,1,0,,residential,8
2017-11-12,Anna Nagar,1.423,6,11,1,0,,residential,8
2017-11-13,Anna Nagar,1.369,0,11,0,0,,residential,8
2017-11-14,Anna Nagar,1.248,1,11,0,0,,residential,8
2017-11-15,Anna Nagar,1.286,2,11,0,0,,residential,8
2017-11-16,Anna Nagar,1.213,3,11,0,0,,residential,8
2017-11-17,Anna Nagar,1.284,4,11,0,0,,residential,8
2017-11-18,Anna Nagar,1.357,5,11,1,0,,residential,8
2017-11-19,Anna Nagar,1.331,6,11,1,0,,residential,8
2017-11-20,Anna Nagar,1.31,0,11,0,0,,residential,8
2017-11-21,Anna Nagar,1.308,1,11,0,0,,residential,8
2017-11-22,Anna Nagar,1.262,2,11,0,0,,residential,8
2017-11-23,Anna Nagar,1.311,3,11,0,0,,residential,8
2017-11-24,Anna Nagar,1.227,4,11,0,0,,residential,8
2017-11-25,Anna Nagar,1.424,5,11,1,0,,residential,8
2017-11-26,Anna Nagar,1.353,6,11,1,0,,residential,8
2017-11-27,Anna Nagar,1.326,0,11,0,0,,residential,8
2017-11-28,Anna Nagar,1.263,1,11,0,0,,residential,8
2017-11-29,Anna Nagar,1.28,2,11,0,0,,residential,8
2017-11-30,Anna Nagar,1.264,3,11,0,0,,residential,8
2017-12-01,Anna Nagar,1.227,4,12,0,0,,residential,8
2017-12-02,Anna Nagar,1.417,5,12,1,0,,residential,8
2017-12-03,Anna Nagar,1.452,6,12,1,0,,residential,8
2017-12-04,Anna Nagar,1.294,0,12,0,0,,residential,8
2017-12-05,Anna Nagar,1.186,1,12,0,0,,residential,8
2017-12-06,Anna Nagar,1.274,2,12,0,0,,residential,8
2017-12-07,Anna Nagar,1.242,3,12,0,0,,residential,8
2017-12-08,Anna Nagar,1.25,4,12,0,0,,residential,8
2017-12-09,Anna Nagar,1.403,5,12,1,0,,residential,8
2017-12-10,Anna Nagar,1.361,6,12,1,0,,residential,8
2017-12-11,Anna Nagar,1.307,0,12,0,0,,residential,8
2017-12-12,Anna Nagar,1.251,1,12,0,0,,residential,8
2017-12-13,Anna Nagar,1.31,2,12,0,0,,residential,8
2017-12-14,Anna Nagar,1.256,3,12,0,0,,residential,8
2017-12-15,Anna Nagar,1.208,4,12,0,0,,residential,8
2017-12-16,Anna Nagar,1.331,5,12,1,0,,residential,8
2017-12-17,Anna Nagar,1.386,6,12,1,0,,residential,8
2017-12-18,Anna Nagar,1.273,0,12,0,0,,residential,8
2017-12-19,Anna Nagar,1.196,1,12,0,0,,residential,8
2017-12-20,Anna Nagar,1.279,2,12,0,0,,residential,8
2017-12-21,Anna Nagar,1.281,3,12,0,0,,residential,8
2017-12-22,Anna Nagar,1.241,4,12,0,0,,residential,8
2017-12-23,Anna Nagar,1.392,5,12,1,0,,residential,8
2017-12-24,Anna Nagar,1.492,6,12,1,1,Christmas,residential,8
2017-12-25,Anna Nagar,1.543,0,12,0,1,Christmas,residential,8
2017-12-26,Anna Nagar,1.373,1,12,0,1,Christmas,residential,8
2017-12-27,Anna Nagar,1.157,2,12,0,0,,residential,8
2017-12-28,Anna Nagar,1.246,3,12,0,0,,residential,8
2017-12-29,Anna Nagar,1.274,4,12,0,0,,residential,8
2017-12-30,Anna Nagar,1.5,5,12,1,1,New Year,residential,8
2017-12-31,Anna Nagar,1.658,6,12,1,1,New Year,residential,8
2018-01-01,Anna Nagar,1.347,0,1,0,0,,residential,8
2018-01-02,Anna Nagar,1.258,1,1,0,0,,residential,8
2018-01-03,Anna Nagar,1.312,2,1,0,0,,residential,8
2018-01-04,Anna Nagar,1.297,3,1,0,0,,residential,8
2018-01-05,Anna Nagar,1.25,4,1,0,0,,residential,8
2018-01-06,Anna Nagar,1.372,5,1,1,0,,residential,8
2018-01-07,Anna Nagar,1.262,6,1,1,0,,residential,8
2018-01-08,Anna Nagar,1.305,0,1,0,0,,residential,8
